LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value,Flag Codes
TUR,HUR,MEN,PC_LF,2009-Q1,12.46667,
TUR,HUR,MEN,PC_LF,2009-Q2,13.1,
TUR,HUR,MEN,PC_LF,2009-Q3,12.63333,
TUR,HUR,MEN,PC_LF,2009-Q4,11.83333,
TUR,HUR,MEN,PC_LF,2010-Q1,11.33333,
TUR,HUR,MEN,PC_LF,2010-Q2,10.4,
TUR,HUR,MEN,PC_LF,2010-Q3,10.2,
TUR,HUR,MEN,PC_LF,2010-Q4,9.466666,
TUR,HUR,MEN,PC_LF,2011-Q1,8.833333,
TUR,HUR,MEN,PC_LF,2011-Q2,8.566667,
TUR,HUR,MEN,PC_LF,2011-Q3,7.9,
TUR,HUR,MEN,PC_LF,2011-Q4,7.766667,
TUR,HUR,MEN,PC_LF,2012-Q1,7.7,
TUR,HUR,MEN,PC_LF,2012-Q2,7.533333,
TUR,HUR,MEN,PC_LF,2012-Q3,7.533333,
TUR,HUR,MEN,PC_LF,2012-Q4,7.633333,
TUR,HUR,MEN,PC_LF,2013-Q1,7.733333,
TUR,HUR,MEN,PC_LF,2013-Q2,7.9,
TUR,HUR,MEN,PC_LF,2013-Q3,8.3,
TUR,HUR,MEN,PC_LF,2013-Q4,7.9,B
TUR,HUR,MEN,PC_LF,2014-Q1,8.666667,
TUR,HUR,MEN,PC_LF,2014-Q2,8.766666,
TUR,HUR,MEN,PC_LF,2014-Q3,9.2,
TUR,HUR,MEN,PC_LF,2014-Q4,9.466666,
TUR,HUR,MEN,PC_LF,2015-Q1,9.533334,
TUR,HUR,MEN,PC_LF,2015-Q2,9.1,
TUR,HUR,MEN,PC_LF,2015-Q3,9.166667,
TUR,HUR,MEN,PC_LF,2015-Q4,9.266666,
TUR,HUR,MEN,PC_LF,2016-Q1,9.166667,
TUR,HUR,MEN,PC_LF,2016-Q2,9.366667,
TUR,HUR,MEN,PC_LF,2016-Q3,9.933333,
TUR,HUR,MEN,PC_LF,2016-Q4,10.16667,
TUR,HUR,MEN,PC_LF,2017-Q1,10.73333,
TUR,HUR,MEN,PC_LF,2017-Q2,9.633333,
TUR,HUR,MEN,PC_LF,2017-Q3,8.9,
TUR,HUR,MEN,PC_LF,2017-Q4,8.733334,
TUR,HUR,MEN,PC_LF,2018-Q1,8.466666,
TUR,HUR,MEN,PC_LF,2018-Q2,9.066667,
TUR,HUR,MEN,PC_LF,2018-Q3,9.833333,
TUR,HUR,MEN,PC_LF,2018-Q4,11.16667,
TUR,HUR,MEN,PC_LF,2019-Q1,12.53333,
TUR,HUR,MEN,PC_LF,2019-Q2,12.43333,
TUR,HUR,MEN,PC_LF,2019-Q3,12.8,
TUR,HUR,MEN,PC_LF,2019-Q4,12,
TUR,HUR,MEN,PC_LF,2020-Q1,11.86667,
TUR,HUR,MEN,PC_LF,2020-Q2,12.86667,
TUR,HUR,MEN,PC_LF,2020-Q3,12.36667,
TUR,HUR,MEN,PC_LF,2020-Q4,12.36667,
TUR,HUR,MEN,PC_LF,2021-Q1,11.83333,
TUR,HUR,MEN,PC_LF,2021-Q2,11.3,
TUR,HUR,MEN,PC_LF,2021-Q3,10.16667,
TUR,HUR,MEN,PC_LF,2021-Q4,9.766666,
TUR,HUR,MEN,PC_LF,2022-Q1,9.633333,
TUR,HUR,MEN,PC_LF,2022-Q2,9.1,
TUR,HUR,MEN,PC_LF,2022-Q3,8.566667,
CAN,HUR,MEN,PC_LF,1956-01,4.318957,
CAN,HUR,MEN,PC_LF,1956-02,4.394585,
CAN,HUR,MEN,PC_LF,1956-03,4.171402,
CAN,HUR,MEN,PC_LF,1956-04,4.060455,
CAN,HUR,MEN,PC_LF,1956-05,3.903474,
CAN,HUR,MEN,PC_LF,1956-06,3.565456,
CAN,HUR,MEN,PC_LF,1956-07,3.243443,
CAN,HUR,MEN,PC_LF,1956-08,3.345049,
CAN,HUR,MEN,PC_LF,1956-09,3.588267,
CAN,HUR,MEN,PC_LF,1956-10,3.195374,
CAN,HUR,MEN,PC_LF,1956-11,3.371962,
CAN,HUR,MEN,PC_LF,1956-12,3.846645,
CAN,HUR,MEN,PC_LF,1957-01,4.403537,
CAN,HUR,MEN,PC_LF,1957-02,4.562309,
CAN,HUR,MEN,PC_LF,1957-03,4.795135,
CAN,HUR,MEN,PC_LF,1957-04,4.891517,
CAN,HUR,MEN,PC_LF,1957-05,4.608609,
CAN,HUR,MEN,PC_LF,1957-06,4.996218,
CAN,HUR,MEN,PC_LF,1957-07,5.336766,
CAN,HUR,MEN,PC_LF,1957-08,5.654356,
CAN,HUR,MEN,PC_LF,1957-09,6.372876,
CAN,HUR,MEN,PC_LF,1957-10,6.349895,
CAN,HUR,MEN,PC_LF,1957-11,7.048817,
CAN,HUR,MEN,PC_LF,1957-12,7.47415,
CAN,HUR,MEN,PC_LF,1958-01,7.543452,
CAN,HUR,MEN,PC_LF,1958-02,7.630048,
CAN,HUR,MEN,PC_LF,1958-03,7.885368,
CAN,HUR,MEN,PC_LF,1958-04,7.966045,
CAN,HUR,MEN,PC_LF,1958-05,8.214066,
CAN,HUR,MEN,PC_LF,1958-06,9.355477,
CAN,HUR,MEN,PC_LF,1958-07,8.762235,
CAN,HUR,MEN,PC_LF,1958-08,8.825178,
CAN,HUR,MEN,PC_LF,1958-09,8.431982,
CAN,HUR,MEN,PC_LF,1958-10,8.899986,
CAN,HUR,MEN,PC_LF,1958-11,8.246522,
CAN,HUR,MEN,PC_LF,1958-12,8.052861,
CAN,HUR,MEN,PC_LF,1959-01,7.634461,
CAN,HUR,MEN,PC_LF,1959-02,7.227113,
CAN,HUR,MEN,PC_LF,1959-03,7.014371,
CAN,HUR,MEN,PC_LF,1959-04,6.847313,
CAN,HUR,MEN,PC_LF,1959-05,7.470234,
CAN,HUR,MEN,PC_LF,1959-06,6.559297,
CAN,HUR,MEN,PC_LF,1959-07,6.367763,
CAN,HUR,MEN,PC_LF,1959-08,6.693707,
CAN,HUR,MEN,PC_LF,1959-09,6.357382,
CAN,HUR,MEN,PC_LF,1959-10,6.311952,
CAN,HUR,MEN,PC_LF,1959-11,6.786623,
CAN,HUR,MEN,PC_LF,1959-12,6.882887,
CAN,HUR,MEN,PC_LF,1960-01,7.115891,
CAN,HUR,MEN,PC_LF,1960-02,7.485707,
CAN,HUR,MEN,PC_LF,1960-03,7.707675,
CAN,HUR,MEN,PC_LF,1960-04,7.978716,
CAN,HUR,MEN,PC_LF,1960-05,8.388532,
CAN,HUR,MEN,PC_LF,1960-06,7.788867,
CAN,HUR,MEN,PC_LF,1960-07,8.546964,
CAN,HUR,MEN,PC_LF,1960-08,8.948943,
CAN,HUR,MEN,PC_LF,1960-09,8.894907,
CAN,HUR,MEN,PC_LF,1960-10,9.115597,
CAN,HUR,MEN,PC_LF,1960-11,8.909361,
CAN,HUR,MEN,PC_LF,1960-12,8.97099,
CAN,HUR,MEN,PC_LF,1961-01,8.917343,
CAN,HUR,MEN,PC_LF,1961-02,8.9582,
CAN,HUR,MEN,PC_LF,1961-03,8.863335,
CAN,HUR,MEN,PC_LF,1961-04,8.931095,
CAN,HUR,MEN,PC_LF,1961-05,8.95061,
CAN,HUR,MEN,PC_LF,1961-06,8.929184,
CAN,HUR,MEN,PC_LF,1961-07,8.540691,
CAN,HUR,MEN,PC_LF,1961-08,8.016173,
CAN,HUR,MEN,PC_LF,1961-09,8.080781,
CAN,HUR,MEN,PC_LF,1961-10,7.698473,
CAN,HUR,MEN,PC_LF,1961-11,7.188549,
CAN,HUR,MEN,PC_LF,1961-12,6.914598,
CAN,HUR,MEN,PC_LF,1962-01,7.053959,
CAN,HUR,MEN,PC_LF,1962-02,7.175398,
CAN,HUR,MEN,PC_LF,1962-03,7.059649,
CAN,HUR,MEN,PC_LF,1962-04,6.992874,
CAN,HUR,MEN,PC_LF,1962-05,6.454004,
CAN,HUR,MEN,PC_LF,1962-06,6.723936,
CAN,HUR,MEN,PC_LF,1962-07,6.914654,
CAN,HUR,MEN,PC_LF,1962-08,6.755743,
CAN,HUR,MEN,PC_LF,1962-09,6.662712,
CAN,HUR,MEN,PC_LF,1962-10,6.612952,
CAN,HUR,MEN,PC_LF,1962-11,6.80102,
CAN,HUR,MEN,PC_LF,1962-12,6.983307,
CAN,HUR,MEN,PC_LF,1963-01,6.855157,
CAN,HUR,MEN,PC_LF,1963-02,6.72436,
CAN,HUR,MEN,PC_LF,1963-03,6.893866,
CAN,HUR,MEN,PC_LF,1963-04,6.632145,
CAN,HUR,MEN,PC_LF,1963-05,6.681726,
CAN,HUR,MEN,PC_LF,1963-06,6.383716,
CAN,HUR,MEN,PC_LF,1963-07,6.212391,
CAN,HUR,MEN,PC_LF,1963-08,6.067936,
CAN,HUR,MEN,PC_LF,1963-09,6.037977,
CAN,HUR,MEN,PC_LF,1963-10,5.844398,
CAN,HUR,MEN,PC_LF,1963-11,5.797365,
CAN,HUR,MEN,PC_LF,1963-12,5.751295,
CAN,HUR,MEN,PC_LF,1964-01,5.714507,
CAN,HUR,MEN,PC_LF,1964-02,5.744808,
CAN,HUR,MEN,PC_LF,1964-03,5.682572,
CAN,HUR,MEN,PC_LF,1964-04,5.714243,
CAN,HUR,MEN,PC_LF,1964-05,5.295455,
CAN,HUR,MEN,PC_LF,1964-06,5.354802,
CAN,HUR,MEN,PC_LF,1964-07,5.101559,
CAN,HUR,MEN,PC_LF,1964-08,5.004241,
CAN,HUR,MEN,PC_LF,1964-09,4.928798,
CAN,HUR,MEN,PC_LF,1964-10,5.355512,
CAN,HUR,MEN,PC_LF,1964-11,4.614613,
CAN,HUR,MEN,PC_LF,1964-12,4.590977,
CAN,HUR,MEN,PC_LF,1965-01,4.820307,
CAN,HUR,MEN,PC_LF,1965-02,4.856467,
CAN,HUR,MEN,PC_LF,1965-03,4.709475,
CAN,HUR,MEN,PC_LF,1965-04,5.200114,
CAN,HUR,MEN,PC_LF,1965-05,4.656193,
CAN,HUR,MEN,PC_LF,1965-06,4.593834,
CAN,HUR,MEN,PC_LF,1965-07,4.217238,
CAN,HUR,MEN,PC_LF,1965-08,4.113197,
CAN,HUR,MEN,PC_LF,1965-09,3.874862,
CAN,HUR,MEN,PC_LF,1965-10,3.289613,
CAN,HUR,MEN,PC_LF,1965-11,3.718466,
CAN,HUR,MEN,PC_LF,1965-12,3.896329,
CAN,HUR,MEN,PC_LF,1966-01,3.396071,
CAN,HUR,MEN,PC_LF,1966-02,3.271439,
CAN,HUR,MEN,PC_LF,1966-03,3.221368,
CAN,HUR,MEN,PC_LF,1966-04,3.147428,
CAN,HUR,MEN,PC_LF,1966-05,3.265548,
CAN,HUR,MEN,PC_LF,1966-06,3.269892,
CAN,HUR,MEN,PC_LF,1966-07,3.608026,
CAN,HUR,MEN,PC_LF,1966-08,3.571687,
CAN,HUR,MEN,PC_LF,1966-09,3.80573,
CAN,HUR,MEN,PC_LF,1966-10,3.061216,
CAN,HUR,MEN,PC_LF,1966-11,3.377595,
CAN,HUR,MEN,PC_LF,1966-12,3.364156,
CAN,HUR,MEN,PC_LF,1967-01,3.575117,
CAN,HUR,MEN,PC_LF,1967-02,3.614802,
CAN,HUR,MEN,PC_LF,1967-03,3.736117,
CAN,HUR,MEN,PC_LF,1967-04,3.82628,
CAN,HUR,MEN,PC_LF,1967-05,3.853684,
CAN,HUR,MEN,PC_LF,1967-06,3.780942,
CAN,HUR,MEN,PC_LF,1967-07,3.868215,
CAN,HUR,MEN,PC_LF,1967-08,3.813497,
CAN,HUR,MEN,PC_LF,1967-09,3.884489,
CAN,HUR,MEN,PC_LF,1967-10,4.111676,
CAN,HUR,MEN,PC_LF,1967-11,4.122174,
CAN,HUR,MEN,PC_LF,1967-12,4.425099,
CAN,HUR,MEN,PC_LF,1968-01,4.485848,
CAN,HUR,MEN,PC_LF,1968-02,4.611294,
CAN,HUR,MEN,PC_LF,1968-03,4.736309,
CAN,HUR,MEN,PC_LF,1968-04,4.567977,
CAN,HUR,MEN,PC_LF,1968-05,4.560831,
CAN,HUR,MEN,PC_LF,1968-06,4.823664,
CAN,HUR,MEN,PC_LF,1968-07,4.731722,
CAN,HUR,MEN,PC_LF,1968-08,4.534862,
CAN,HUR,MEN,PC_LF,1968-09,4.424137,
CAN,HUR,MEN,PC_LF,1968-10,4.31686,
CAN,HUR,MEN,PC_LF,1968-11,4.538512,
CAN,HUR,MEN,PC_LF,1968-12,4.429683,
CAN,HUR,MEN,PC_LF,1969-01,4.224025,
CAN,HUR,MEN,PC_LF,1969-02,4.277813,
CAN,HUR,MEN,PC_LF,1969-03,4.133743,
CAN,HUR,MEN,PC_LF,1969-04,4.223615,
CAN,HUR,MEN,PC_LF,1969-05,4.341529,
CAN,HUR,MEN,PC_LF,1969-06,4.340934,
CAN,HUR,MEN,PC_LF,1969-07,4.254367,
CAN,HUR,MEN,PC_LF,1969-08,4.325358,
CAN,HUR,MEN,PC_LF,1969-09,4.276818,
CAN,HUR,MEN,PC_LF,1969-10,4.491625,
CAN,HUR,MEN,PC_LF,1969-11,4.440419,
CAN,HUR,MEN,PC_LF,1969-12,4.394974,
CAN,HUR,MEN,PC_LF,1970-01,4.44531,
CAN,HUR,MEN,PC_LF,1970-02,4.811588,
CAN,HUR,MEN,PC_LF,1970-03,5.178116,
CAN,HUR,MEN,PC_LF,1970-04,5.494967,
CAN,HUR,MEN,PC_LF,1970-05,5.942041,
CAN,HUR,MEN,PC_LF,1970-06,5.982375,
CAN,HUR,MEN,PC_LF,1970-07,6.051261,
CAN,HUR,MEN,PC_LF,1970-08,6.042229,
CAN,HUR,MEN,PC_LF,1970-09,6.091095,
CAN,HUR,MEN,PC_LF,1970-10,5.869851,
CAN,HUR,MEN,PC_LF,1970-11,5.846093,
CAN,HUR,MEN,PC_LF,1970-12,6.046654,
CAN,HUR,MEN,PC_LF,1971-01,6.048073,
CAN,HUR,MEN,PC_LF,1971-02,6.074844,
CAN,HUR,MEN,PC_LF,1971-03,6.078682,
CAN,HUR,MEN,PC_LF,1971-04,6.352397,
CAN,HUR,MEN,PC_LF,1971-05,5.951602,
CAN,HUR,MEN,PC_LF,1971-06,5.936432,
CAN,HUR,MEN,PC_LF,1971-07,5.9385,
CAN,HUR,MEN,PC_LF,1971-08,5.81242,
CAN,HUR,MEN,PC_LF,1971-09,6.084124,
CAN,HUR,MEN,PC_LF,1971-10,5.746931,
CAN,HUR,MEN,PC_LF,1971-11,5.875055,
CAN,HUR,MEN,PC_LF,1971-12,5.685043,
CAN,HUR,MEN,PC_LF,1972-01,5.592289,
CAN,HUR,MEN,PC_LF,1972-02,5.371772,
CAN,HUR,MEN,PC_LF,1972-03,5.566672,
CAN,HUR,MEN,PC_LF,1972-04,5.565861,
CAN,HUR,MEN,PC_LF,1972-05,5.783615,
CAN,HUR,MEN,PC_LF,1972-06,5.911934,
CAN,HUR,MEN,PC_LF,1972-07,6.073572,
CAN,HUR,MEN,PC_LF,1972-08,6.208124,
CAN,HUR,MEN,PC_LF,1972-09,6.089682,
CAN,HUR,MEN,PC_LF,1972-10,6.197347,
CAN,HUR,MEN,PC_LF,1972-11,5.862093,
CAN,HUR,MEN,PC_LF,1972-12,6.041919,
CAN,HUR,MEN,PC_LF,1973-01,5.487064,
CAN,HUR,MEN,PC_LF,1973-02,5.251142,
CAN,HUR,MEN,PC_LF,1973-03,5.033293,
CAN,HUR,MEN,PC_LF,1973-04,4.846316,
CAN,HUR,MEN,PC_LF,1973-05,4.683738,
CAN,HUR,MEN,PC_LF,1973-06,4.783288,
CAN,HUR,MEN,PC_LF,1973-07,4.707891,
CAN,HUR,MEN,PC_LF,1973-08,4.778563,
CAN,HUR,MEN,PC_LF,1973-09,4.95394,
CAN,HUR,MEN,PC_LF,1973-10,4.849091,
CAN,HUR,MEN,PC_LF,1973-11,5.024155,
CAN,HUR,MEN,PC_LF,1973-12,4.895028,
CAN,HUR,MEN,PC_LF,1974-01,4.800717,
CAN,HUR,MEN,PC_LF,1974-02,4.802377,
CAN,HUR,MEN,PC_LF,1974-03,4.691156,
CAN,HUR,MEN,PC_LF,1974-04,4.67629,
CAN,HUR,MEN,PC_LF,1974-05,4.851375,
CAN,HUR,MEN,PC_LF,1974-06,4.334544,
CAN,HUR,MEN,PC_LF,1974-07,4.536825,
CAN,HUR,MEN,PC_LF,1974-08,4.643206,
CAN,HUR,MEN,PC_LF,1974-09,4.706052,
CAN,HUR,MEN,PC_LF,1974-10,4.860506,
CAN,HUR,MEN,PC_LF,1974-11,5.032283,
CAN,HUR,MEN,PC_LF,1974-12,5.468138,
CAN,HUR,MEN,PC_LF,1975-01,6.095088,
CAN,HUR,MEN,PC_LF,1975-02,5.961108,
CAN,HUR,MEN,PC_LF,1975-03,6.222496,
CAN,HUR,MEN,PC_LF,1975-04,6.225538,
CAN,HUR,MEN,PC_LF,1975-05,6.31129,
CAN,HUR,MEN,PC_LF,1975-06,6.264765,
CAN,HUR,MEN,PC_LF,1975-07,6.014556,
CAN,HUR,MEN,PC_LF,1975-08,6.522401,
CAN,HUR,MEN,PC_LF,1975-09,6.526831,
CAN,HUR,MEN,PC_LF,1975-10,6.374907,
CAN,HUR,MEN,PC_LF,1975-11,6.352833,
CAN,HUR,MEN,PC_LF,1975-12,6.256714,B
CAN,HUR,MEN,PC_LF,1976-01,6.4,
CAN,HUR,MEN,PC_LF,1976-02,6.4,
CAN,HUR,MEN,PC_LF,1976-03,6.1,
CAN,HUR,MEN,PC_LF,1976-04,6.1,
CAN,HUR,MEN,PC_LF,1976-05,6.2,
CAN,HUR,MEN,PC_LF,1976-06,6.3,
CAN,HUR,MEN,PC_LF,1976-07,6.7,
CAN,HUR,MEN,PC_LF,1976-08,6.3,
CAN,HUR,MEN,PC_LF,1976-09,6.1,
CAN,HUR,MEN,PC_LF,1976-10,6.8,
CAN,HUR,MEN,PC_LF,1976-11,6.7,
CAN,HUR,MEN,PC_LF,1976-12,6.8,
CAN,HUR,MEN,PC_LF,1977-01,6.9,
CAN,HUR,MEN,PC_LF,1977-02,7.2,
CAN,HUR,MEN,PC_LF,1977-03,7.2,
CAN,HUR,MEN,PC_LF,1977-04,7.1,
CAN,HUR,MEN,PC_LF,1977-05,7.2,
CAN,HUR,MEN,PC_LF,1977-06,7.2,
CAN,HUR,MEN,PC_LF,1977-07,7.5,
CAN,HUR,MEN,PC_LF,1977-08,7.5,
CAN,HUR,MEN,PC_LF,1977-09,7.7,
CAN,HUR,MEN,PC_LF,1977-10,7.5,
CAN,HUR,MEN,PC_LF,1977-11,7.8,
CAN,HUR,MEN,PC_LF,1977-12,7.8,
CAN,HUR,MEN,PC_LF,1978-01,7.6,
CAN,HUR,MEN,PC_LF,1978-02,7.6,
CAN,HUR,MEN,PC_LF,1978-03,7.8,
CAN,HUR,MEN,PC_LF,1978-04,7.9,
CAN,HUR,MEN,PC_LF,1978-05,7.8,
CAN,HUR,MEN,PC_LF,1978-06,7.7,
CAN,HUR,MEN,PC_LF,1978-07,7.6,
CAN,HUR,MEN,PC_LF,1978-08,7.7,
CAN,HUR,MEN,PC_LF,1978-09,7.7,
CAN,HUR,MEN,PC_LF,1978-10,7.4,
CAN,HUR,MEN,PC_LF,1978-11,7.6,
CAN,HUR,MEN,PC_LF,1978-12,7.4,
CAN,HUR,MEN,PC_LF,1979-01,7.4,
CAN,HUR,MEN,PC_LF,1979-02,7.3,
CAN,HUR,MEN,PC_LF,1979-03,7.2,
CAN,HUR,MEN,PC_LF,1979-04,7.3,
CAN,HUR,MEN,PC_LF,1979-05,6.9,
CAN,HUR,MEN,PC_LF,1979-06,6.6,
CAN,HUR,MEN,PC_LF,1979-07,6.3,
CAN,HUR,MEN,PC_LF,1979-08,6.2,
CAN,HUR,MEN,PC_LF,1979-09,6.2,
CAN,HUR,MEN,PC_LF,1979-10,6.4,
CAN,HUR,MEN,PC_LF,1979-11,6.4,
CAN,HUR,MEN,PC_LF,1979-12,6.6,
CAN,HUR,MEN,PC_LF,1980-01,6.8,
CAN,HUR,MEN,PC_LF,1980-02,7,
CAN,HUR,MEN,PC_LF,1980-03,7.1,
CAN,HUR,MEN,PC_LF,1980-04,7.2,
CAN,HUR,MEN,PC_LF,1980-05,7.3,
CAN,HUR,MEN,PC_LF,1980-06,7.2,
CAN,HUR,MEN,PC_LF,1980-07,7.2,
CAN,HUR,MEN,PC_LF,1980-08,7.1,
CAN,HUR,MEN,PC_LF,1980-09,6.8,
CAN,HUR,MEN,PC_LF,1980-10,6.8,
CAN,HUR,MEN,PC_LF,1980-11,6.7,
CAN,HUR,MEN,PC_LF,1980-12,6.8,
CAN,HUR,MEN,PC_LF,1981-01,6.9,
CAN,HUR,MEN,PC_LF,1981-02,6.9,
CAN,HUR,MEN,PC_LF,1981-03,7,
CAN,HUR,MEN,PC_LF,1981-04,6.6,
CAN,HUR,MEN,PC_LF,1981-05,6.8,
CAN,HUR,MEN,PC_LF,1981-06,6.8,
CAN,HUR,MEN,PC_LF,1981-07,6.8,
CAN,HUR,MEN,PC_LF,1981-08,6.5,
CAN,HUR,MEN,PC_LF,1981-09,7.7,
CAN,HUR,MEN,PC_LF,1981-10,7.8,
CAN,HUR,MEN,PC_LF,1981-11,7.7,
CAN,HUR,MEN,PC_LF,1981-12,8.5,
CAN,HUR,MEN,PC_LF,1982-01,8.6,
CAN,HUR,MEN,PC_LF,1982-02,8.8,
CAN,HUR,MEN,PC_LF,1982-03,9.2,
CAN,HUR,MEN,PC_LF,1982-04,9.8,
CAN,HUR,MEN,PC_LF,1982-05,10.4,
CAN,HUR,MEN,PC_LF,1982-06,11.4,
CAN,HUR,MEN,PC_LF,1982-07,12.2,
CAN,HUR,MEN,PC_LF,1982-08,12.5,
CAN,HUR,MEN,PC_LF,1982-09,13.1,
CAN,HUR,MEN,PC_LF,1982-10,13.6,
CAN,HUR,MEN,PC_LF,1982-11,13.5,
CAN,HUR,MEN,PC_LF,1982-12,13.5,
CAN,HUR,MEN,PC_LF,1983-01,13,
CAN,HUR,MEN,PC_LF,1983-02,13,
CAN,HUR,MEN,PC_LF,1983-03,12.7,
CAN,HUR,MEN,PC_LF,1983-04,12.8,
CAN,HUR,MEN,PC_LF,1983-05,12.9,
CAN,HUR,MEN,PC_LF,1983-06,12.9,
CAN,HUR,MEN,PC_LF,1983-07,12.3,
CAN,HUR,MEN,PC_LF,1983-08,12.1,
CAN,HUR,MEN,PC_LF,1983-09,11.6,
CAN,HUR,MEN,PC_LF,1983-10,11.4,
CAN,HUR,MEN,PC_LF,1983-11,11.6,
CAN,HUR,MEN,PC_LF,1983-12,11.5,
CAN,HUR,MEN,PC_LF,1984-01,11.4,
CAN,HUR,MEN,PC_LF,1984-02,11.3,
CAN,HUR,MEN,PC_LF,1984-03,11.4,
CAN,HUR,MEN,PC_LF,1984-04,11.6,
CAN,HUR,MEN,PC_LF,1984-05,11.9,
CAN,HUR,MEN,PC_LF,1984-06,11.4,
CAN,HUR,MEN,PC_LF,1984-07,11.1,
CAN,HUR,MEN,PC_LF,1984-08,11.4,
CAN,HUR,MEN,PC_LF,1984-09,11.8,
CAN,HUR,MEN,PC_LF,1984-10,11.2,
CAN,HUR,MEN,PC_LF,1984-11,11.3,
CAN,HUR,MEN,PC_LF,1984-12,11,
CAN,HUR,MEN,PC_LF,1985-01,10.8,
CAN,HUR,MEN,PC_LF,1985-02,10.7,
CAN,HUR,MEN,PC_LF,1985-03,11.1,
CAN,HUR,MEN,PC_LF,1985-04,10.7,
CAN,HUR,MEN,PC_LF,1985-05,10.5,
CAN,HUR,MEN,PC_LF,1985-06,10.7,
CAN,HUR,MEN,PC_LF,1985-07,10.3,
CAN,HUR,MEN,PC_LF,1985-08,10.2,
CAN,HUR,MEN,PC_LF,1985-09,10,
CAN,HUR,MEN,PC_LF,1985-10,10.4,
CAN,HUR,MEN,PC_LF,1985-11,10,
CAN,HUR,MEN,PC_LF,1985-12,10,
CAN,HUR,MEN,PC_LF,1986-01,9.7,
CAN,HUR,MEN,PC_LF,1986-02,9.7,
CAN,HUR,MEN,PC_LF,1986-03,9.7,
CAN,HUR,MEN,PC_LF,1986-04,9.4,
CAN,HUR,MEN,PC_LF,1986-05,9.4,
CAN,HUR,MEN,PC_LF,1986-06,9.5,
CAN,HUR,MEN,PC_LF,1986-07,9.5,
CAN,HUR,MEN,PC_LF,1986-08,9.6,
CAN,HUR,MEN,PC_LF,1986-09,9.5,
CAN,HUR,MEN,PC_LF,1986-10,9.2,
CAN,HUR,MEN,PC_LF,1986-11,9.2,
CAN,HUR,MEN,PC_LF,1986-12,9.3,
CAN,HUR,MEN,PC_LF,1987-01,9.3,
CAN,HUR,MEN,PC_LF,1987-02,9.3,
CAN,HUR,MEN,PC_LF,1987-03,9.1,
CAN,HUR,MEN,PC_LF,1987-04,8.9,
CAN,HUR,MEN,PC_LF,1987-05,8.6,
CAN,HUR,MEN,PC_LF,1987-06,8.5,
CAN,HUR,MEN,PC_LF,1987-07,8.4,
CAN,HUR,MEN,PC_LF,1987-08,8.3,
CAN,HUR,MEN,PC_LF,1987-09,8.1,
CAN,HUR,MEN,PC_LF,1987-10,8,
CAN,HUR,MEN,PC_LF,1987-11,7.7,
CAN,HUR,MEN,PC_LF,1987-12,7.7,
CAN,HUR,MEN,PC_LF,1988-01,7.7,
CAN,HUR,MEN,PC_LF,1988-02,7.4,
CAN,HUR,MEN,PC_LF,1988-03,7.4,
CAN,HUR,MEN,PC_LF,1988-04,7.4,
CAN,HUR,MEN,PC_LF,1988-05,7.5,
CAN,HUR,MEN,PC_LF,1988-06,7.3,
CAN,HUR,MEN,PC_LF,1988-07,7.3,
CAN,HUR,MEN,PC_LF,1988-08,7.2,
CAN,HUR,MEN,PC_LF,1988-09,7.5,
CAN,HUR,MEN,PC_LF,1988-10,7.6,
CAN,HUR,MEN,PC_LF,1988-11,7.4,
CAN,HUR,MEN,PC_LF,1988-12,7.3,
CAN,HUR,MEN,PC_LF,1989-01,7.3,
CAN,HUR,MEN,PC_LF,1989-02,7.4,
CAN,HUR,MEN,PC_LF,1989-03,7.4,
CAN,HUR,MEN,PC_LF,1989-04,7.5,
CAN,HUR,MEN,PC_LF,1989-05,7.4,
CAN,HUR,MEN,PC_LF,1989-06,7.4,
CAN,HUR,MEN,PC_LF,1989-07,7.3,
CAN,HUR,MEN,PC_LF,1989-08,7,
CAN,HUR,MEN,PC_LF,1989-09,7.1,
CAN,HUR,MEN,PC_LF,1989-10,7,
CAN,HUR,MEN,PC_LF,1989-11,7.4,
CAN,HUR,MEN,PC_LF,1989-12,7.6,
CAN,HUR,MEN,PC_LF,1990-01,7.9,
CAN,HUR,MEN,PC_LF,1990-02,7.6,
CAN,HUR,MEN,PC_LF,1990-03,7.3,
CAN,HUR,MEN,PC_LF,1990-04,7.5,
CAN,HUR,MEN,PC_LF,1990-05,7.7,
CAN,HUR,MEN,PC_LF,1990-06,7.6,
CAN,HUR,MEN,PC_LF,1990-07,8,
CAN,HUR,MEN,PC_LF,1990-08,8.2,
CAN,HUR,MEN,PC_LF,1990-09,8.6,
CAN,HUR,MEN,PC_LF,1990-10,8.9,
CAN,HUR,MEN,PC_LF,1990-11,9.3,
CAN,HUR,MEN,PC_LF,1990-12,9.8,
CAN,HUR,MEN,PC_LF,1991-01,10.1,
CAN,HUR,MEN,PC_LF,1991-02,10.6,
CAN,HUR,MEN,PC_LF,1991-03,11,
CAN,HUR,MEN,PC_LF,1991-04,10.8,
CAN,HUR,MEN,PC_LF,1991-05,10.8,
CAN,HUR,MEN,PC_LF,1991-06,11,
CAN,HUR,MEN,PC_LF,1991-07,11,
CAN,HUR,MEN,PC_LF,1991-08,11.1,
CAN,HUR,MEN,PC_LF,1991-09,10.9,
CAN,HUR,MEN,PC_LF,1991-10,10.8,
